epoch,train_loss,val_loss
0,0.00625358448177576,0.040682051867246626
1,0.006407648924738169,0.0514559555053711
2,0.0050524704772979025,0.04548730689287186
3,0.005570859352126718,0.035639262080192566
4,0.004891923494637012,0.03859543421864509
5,0.00480233590863645,0.03966736027598381
6,0.005498764257878065,0.03682839441299438
7,0.0057248218208551405,0.03388549003005028
8,0.004583891939371824,0.03279694706201553
9,0.003953920057509094,0.03540510740876198
10,0.004613243051804602,0.03301712539792061
11,0.004784908574074507,0.035233948647975924
12,0.005587429197505116,0.03406878241896629
13,0.005575721506029367,0.03300550317764282
14,0.003888714535161853,0.033520309418439864
15,0.004177602387964725,0.03234464859962463
16,0.004161505790427327,0.03209847551584244
17,0.005005522502586245,0.03196700379252434
18,0.004601074887439609,0.031792203933000564
19,0.0047573159607127305,0.032053342550992965
20,0.004433706739917397,0.03343135288357735
21,0.004275996533222496,0.032825305908918384
22,0.004619364461861551,0.0335178294479847
23,0.004353957072831691,0.032050090998411176
24,0.00409366290923208,0.032996170192956926
25,0.005075210740789771,0.033555740654468535
26,0.0041169735873118046,0.03159849441051483
27,0.004019984073936939,0.03205197843909264
28,0.004717974949628115,0.0346873317360878
29,0.004210294187068939,0.0325783160328865
30,0.004122388441115617,0.0332917448580265
31,0.004128138866275549,0.03216905263066292
32,0.00447862162347883,0.0317749642431736
33,0.0037501160595566035,0.03176132994890213
34,0.005188677140977233,0.03208147543668747
35,0.005180785484611988,0.032382026672363284
36,0.0040535213313996794,0.03285844433307648
37,0.004060521075967699,0.03213930329680443
38,0.004827096750959754,0.03303946304321289
39,0.00476758021209389,0.032771086812019345
40,0.004477398294024169,0.03261354675889015
41,0.004323761441279203,0.032303105145692824
42,0.004834771464578808,0.033279666155576704
43,0.0046534858290106056,0.03275583952665329
44,0.004711960455868393,0.03218881869316101
45,0.004299569146707654,0.032176430374383926
46,0.005084337256848812,0.032295096665620804
47,0.0048389965519309045,0.03241605949401855
48,0.003572998020797968,0.03200205111503601
49,0.003945354199502617,0.032009948074817655
50,0.004290871437638998,0.03211131426692009
51,0.0045736659215763215,0.03216459378600121
52,0.004517926834523678,0.03221445667743683
53,0.004508301416411996,0.032106463342905046
54,0.003563112516887486,0.032003196746110914
55,0.004024514274904504,0.03190358200669289
56,0.004676611725240946,0.031984245389699933
57,0.004368346492759884,0.03199647346138954
0,0.022240679800510407,0.06193846273422241
1,0.028314843229949475,0.06074678707122803
2,0.02009972820430994,0.0615131168961525
3,0.020617235675454138,0.05991607701778412
4,0.025076940283179285,0.06144910979270935
5,0.018625593483448027,0.06046688824892044
6,0.02009409500658512,0.06122041922807694
